Day of the month,Month,Year,Mid averaging-period time,"Pasquill stability class
",Average 60 m wind direction (scalar) (units: deg),"Average 60 m wind speed (scalar)
 (units: m/s)","Standard deviation of 60 m wind direction
(units: deg)","Average 60 m temperature 
(units:deg C)",Average 10 m wind direction (scalar) (units: deg),Average 10 m wind speed (scalar) (units: m/s),Standard deviation of 10 m wind direction (units: deg),Average 10 m temperature (units: deg C),"Average dew point temperature (units: deg C)
",Average relative humidity (units: %),Average temperature difference/100m (units: deg C/100m),Total precipitation (units: mm),Average solar radiation (units: Watts/m**2),Average net radiation (units: Watts/m**2),Average barometric pressure (units: kPa),Average water vapor pressure (units: kPa),Average 10 cm soil temperature (units: deg C),Average 100 cm soil temperature (units: deg C),Average 10 ft soil temperature (units: deg C)
29,1,20,1130,X   ,100.6,2.0,15.3,-1.7 99,999.0 9999,9.0 999,99.0,-1.1,-2.0,94.6,-1.0,0.0,59.50,29.70,99.89,0.53,0.0,3.9,8.3
29,1,20,1230,X   ,128.6,1.3,21.2,-1.3 99,999.0 9999,9.0 999,99.0,-0.8,-2.5,88.6,-1.1,0.0,96.80,51.10,99.84,0.51,0.1,3.9,8.3
29,1,20,1330,X   ,115.1,1.1,29.8,-1.0 99,999.0 9999,9.0 999,99.0,-0.5,-2.8,84.8,-1.1,0.0,93.90,46.70,99.81,0.50,0.1,4.0,8.3
29,1,20,1430,X   ,777.7,0.8   7,77.7,-0.8 99,999.0 9999,9.0 999,99.0,-0.3,-2.8,83.2,-1.0,0.0,100.60,41.40,99.81,0.50,0.1,3.9,8.3
29,1,20,1530,X   ,777.7,0.9   7,77.7,-0.9 99,999.0 9999,9.0 999,99.0,-0.4,-2.7,84.5,-0.9,0.0,37.50,11.90,99.82,0.50,0.1,3.9,8.3
29,1,20,1630,X   ,149.4,1.0,17.4,-0.9 99,999.0 9999,9.0 999,99.0,-0.6,-2.7,85.6,-0.7,0.0,7.30,-5.20,99.83,0.50,0.1,3.9,8.3
29,1,20,1730,X   ,125.5,1.3,11.1,-0.9 99,999.0 9999,9.0 999,99.0,-0.6,-3.0,83.7,-0.6,0.0,0.00,-10.20,99.85,0.49,0.0,3.9,8.3
29,1,20,1830,X   ,138.6,1.6,7.0,-1.0 99,999.0 9999,9.0 999,99.0,-0.7,-3.1,84.1,-0.5,0.0,0.00,-9.30,99.88,0.49,0.0,3.9,8.3
29,1,20,1930,X   ,166.4,1.7,14.7,-1.0 99,999.0 9999,9.0 999,99.0,-0.8,-3.1,84.8,-0.4,0.0,0.00,-9.30,99.89,0.49,0.0,3.9,8.3
29,1,20,2030,X   ,777.7,0.9   7,77.7,-1.0 99,999.0 9999,9.0 999,99.0,-0.9,-3.1,85.6,-0.3,0.0,0.00,-9.80,99.87,0.49,0.0,3.9,8.3
29,1,20,2130,X   ,171.9,2.2,66.6,-1.0 99,999.0 9999,9.0 999,99.0,-0.8,-3.2,84.0,-0.5,0.0,0.00,-9.90,99.86,0.48,0.0,3.9,8.3
29,1,20,2230,X   ,777.7,1.1   7,77.7,-1.1 99,999.0 9999,9.0 999,99.0,-1.0,-3.2,85.3,-0.3,0.0,0.00,-10.00,99.86,0.48,0.1,3.9,8.3
29,1,20,2330,X   ,165.4,1.4,10.1,-1.2 99,999.0 9999,9.0 999,99.0,-1.0,-2.9,87.3,-0.3,0.0,0.00,-9.60,99.85,0.49,0.0,3.9,8.3
29,1,20,2400,X   ,777.7,1.6   7,77.7,-1.4 99,999.0 9999,9.0 999,99.0,-1.1,-3.1,86.4,-0.6,0.8,28.00,6.90,99.81,0.49,0.0,3.9,8.3
30,1,20,30,X   ,166.2,1.7,7.1,-1.3 99,999.0 9999,9.0 999,99.0,-1.1,-2.9,88.1,-0.4,0.0,0.00,-9.80,99.82,0.49,0.0,3.9,8.3
30,1,20,130,X   ,217.1,1.7,38.0,-1.3 99,999.0 9999,9.0 999,99.0,-1.3,-3.0,88.4,0.0,0.0,0.00,-10.10,99.82,0.49,0.1,3.9,8.3
30,1,20,230,X   ,277.3,1.6,15.4,-1.3 99,999.0 9999,9.0 999,99.0,-1.1,-3.2,85.9,-0.4,0.0,0.00,-10.20,99.82,0.48,0.1,3.9,8.3
30,1,20,330,X   ,777.7,0.6   7,77.7,-1.3 99,999.0 9999,9.0 999,99.0,-1.2,-3.1,88.0,-0.1,0.0,0.00,-10.10,99.80,0.49,0.1,3.9,8.3
30,1,20,430,X   ,777.7,0.7   7,77.7,-1.4 99,999.0 9999,9.0 999,99.0,-1.4,-3.3,87.6,0.0,0.0,0.00,-9.70,99.81,0.48,0.1,3.9,8.3
30,1,20,530,X   ,155.4,1.0,28.8,-1.5 99,999.0 9999,9.0 999,99.0,-1.5,-3.4,88.1,0.0,0.0,0.00,-9.90,99.84,0.48,0.1,3.9,8.3
30,1,20,630,X   ,197.1,1.6,16.0,-1.3 99,999.0 9999,9.0 999,99.0,-1.4,-3.5,86.9,0.3,0.0,0.00,-9.50,99.90,0.47,0.1,3.9,8.3
30,1,20,730,X   ,169.7,2.0,14.8,-1.0 99,999.0 9999,9.0 999,99.0,-1.3,-3.8,84.3,0.6,0.0,9.90,-3.90,99.92,0.46,0.1,3.9,8.3
30,1,20,830,X   ,152.1,2.7,9.3,-0.9 99,999.0 9999,9.0 999,99.0,-0.9,-4.3,78.4,0.0,0.0,43.80,14.60,99.91,0.45,0.1,3.9,8.3
30,1,20,930,X   ,174.2,2.4,12.7,-0.8 99,999.0 9999,9.0 999,99.0,-0.3,-5.4,68.6,-0.9,0.0,92.10,40.20,99.93,0.41,0.1,3.9,8.3
30,1,20,1030,X   ,177.0,2.9,14.4,-0.5 99,999.0 9999,9.0 999,99.0,0.1,-5.8,64.4,-1.1,0.0,139.10,66.20,99.96,0.40,0.1,3.9,8.3
30,1,20,1130,X   ,179.7,3.4,13.8,-0.3 99,999.0 9999,9.0 999,99.0,0.2,-5.7,64.3,-1.1,0.0,156.50,76.00,99.95,0.40,0.1,3.9,8.3
30,1,20,1230,X   ,161.6,2.5,21.7,-0.3 99,999.0 9999,9.0 999,99.0,0.3,-5.6,64.0,-1.1,0.0,143.60,69.20,99.90,0.40,0.1,3.9,8.3
30,1,20,1330,X   ,167.5,2.7,16.3,-0.2 99,999.0 9999,9.0 999,99.0,0.4,-5.6,64.1,-1.1,0.0,104.00,48.10,99.86,0.41,0.1,3.9,8.3
30,1,20,1430,X   ,166.4,2.6,14.6,-0.1 99,999.0 9999,9.0 999,99.0,0.4,-5.1,66.1,-1.0,0.0,91.60,41.80,99.84,0.42,0.1,3.9,8.3
30,1,20,1530,X   ,179.9,2.3,14.5,-0.0 99,999.0 9999,9.0 999,99.0,0.5,-4.8,67.6,-1.0,0.0,57.20,23.20,99.85,0.43,0.1,3.9,8.3
30,1,20,1630,X   ,194.1,2.5,16.0,0.0 99,999.0 9999,9.0 999,99.0,0.4,-4.5,69.3,-0.8,0.0,13.00,-2.10,99.86,0.44,0.1,3.9,8.3
30,1,20,1730,X   ,183.1,2.2,18.0,-0.1 99,999.0 9999,9.0 999,99.0,0.3,-4.5,70.4,-0.7,0.0,0.10,-10.30,99.86,0.44,0.1,3.9,8.3
30,1,20,1830,X   ,167.0,2.9,7.4,-0.3 99,999.0 9999,9.0 999,99.0,0.0,-3.8,75.5,-0.6,0.0,0.00,-10.60,99.85,0.46,0.1,3.9,8.3
30,1,20,1930,X   ,162.2,2.5,7.6,-0.4 99,999.0 9999,9.0 999,99.0,-0.1,-3.7,76.8,-0.6,0.0,0.00,-9.90,99.83,0.47,0.1,3.9,8.3
30,1,20,2030,X   ,167.7,2.7,8.5,-0.5 99,999.0 9999,9.0 999,99.0,-0.2,-3.7,77.5,-0.5,0.0,0.00,-8.40,99.84,0.47,0.1,3.8,8.3
30,1,20,2130,X   ,166.4,2.4,8.4,-0.6 99,999.0 9999,9.0 999,99.0,-0.2,-3.2,80.3,-0.6,0.0,0.00,-7.60,99.83,0.48,0.1,3.8,8.3
30,1,20,2230,X   ,169.9,2.7,10.3,-0.6 99,999.0 9999,9.0 999,99.0,-0.3,-2.9,82.4,-0.7,0.0,0.00,-7.60,99.81,0.49,0.1,3.8,8.3
30,1,20,2330,X   ,177.6,3.2,10.0,-0.6 99,999.0 9999,9.0 999,99.0,-0.2,-2.8,82.6,-0.7,0.0,0.00,-7.60,99.81,0.50,0.1,3.8,8.3
30,1,20,2400,X   ,174.8,2.2,13.0,-0.7 99,999.0 9999,9.0 999,99.0,-0.4,-4.1,77.1,-0.5,0.0,35.50,10.10,99.86,0.45,0.1,3.9,8.3
31,1,20,30,X   ,182.4,2.9,8.6,-0.6 99,999.0 9999,9.0 999,99.0,-0.3,-2.8,82.6,-0.7,0.0,0.00,-6.60,99.79,0.50,0.1,3.8,8.3
31,1,20,130,X   ,177.3,2.8,8.8,-0.7 99,999.0 9999,9.0 999,99.0,-0.4,-2.7,83.9,-0.6,0.0,0.00,-7.50,99.78,0.50,0.1,3.8,8.3
31,1,20,230,X   ,180.6,3.1,9.1,-1.0 99,999.0 9999,9.0 999,99.0,-0.6,-2.3,88.6,-0.6,0.0,0.00,-7.50,99.78,0.52,0.1,3.8,8.2
31,1,20,330,X   ,184.2,2.7,10.2,-1.3 99,999.0 9999,9.0 999,99.0,-1.0,-2.0,93.7,-0.6,0.0,0.00,-10.00,99.75,0.53,0.1,3.8,8.2
31,1,20,430,X   ,184.4,2.8,6.8,-1.4 99,999.0 9999,9.0 999,99.0,-1.1,-1.7,96.5,-0.6,0.0,0.00,-5.60,99.73,0.54,0.1,3.8,8.2
31,1,20,530,X   ,183.4,3.0,5.9,-1.4 99,999.0 9999,9.0 999,99.0,-1.2,-1.5,98.4,-0.5,0.0,0.00,-4.50,99.71,0.55,0.1,3.8,8.2
31,1,20,630,X   ,182.8,2.3,7.6,-1.5 99,999.0 9999,9.0 999,99.0,-1.3,-1.5,99.3,-0.4,0.0,0.00,-3.40,99.72,0.55,0.1,3.8,8.2
31,1,20,730,X   ,166.1,2.1,9.7,-1.5 99,999.0 9999,9.0 999,99.0,-1.3,-1.4,99.9,-0.4,0.0,16.10,0.40,99.73,0.55,0.1,3.8,8.2
31,1,20,830,X   ,153.6,2.2,9.6,-1.4 99,999.0 9999,9.0 999,99.0,-0.9,-1.2,98.9,-0.9,0.0,54.80,9.20,99.76,0.56,0.1,3.8,8.2
31,1,20,930,X   ,143.2,2.2,14.0,-0.8 99,999.0 9999,9.0 999,99.0,-0.2,-1.2,93.2,-1.1,0.0,141.60,57.50,99.80,0.56,0.1,3.8,8.3
31,1,20,1030,X   ,162.4,2.0,17.9,0.2 99,999.0 9999,9.0 999,99.0,0.8,-1.1,86.2,-1.2,0.0,229.50,110.00,99.86,0.56,0.1,3.8,8.3
31,1,20,1130,X   ,180.1,2.9,16.4,1.0 99,999.0 9999,9.0 999,99.0,1.6,-1.0,82.0,-1.2,0.0,201.90,107.20,99.86,0.57,0.1,3.8,8.3
31,1,20,1230,X   ,174.3,3.8,11.1,1.2 99,999.0 9999,9.0 999,99.0,1.8,-1.0,81.2,-1.1,0.0,134.90,75.60,99.81,0.57,0.1,3.9,8.3
31,1,20,1330,X   ,180.3,4.1,11.2,1.0 99,999.0 9999,9.0 999,99.0,1.6,-0.7,84.4,-1.0,0.0,85.70,49.10,99.74,0.58,0.1,3.8,8.3
31,1,20,1430,X   ,168.8,3.4,11.9,1.0 99,999.0 9999,9.0 999,99.0,1.5,-0.4,86.4,-1.0,0.0,78.80,45.50,99.69,0.59,0.1,3.8,8.2
31,1,20,1530,X   ,168.9,3.5,11.0,1.1 99,999.0 9999,9.0 999,99.0,1.5,-0.6,85.0,-0.9,0.0,39.80,21.00,99.66,0.58,0.1,3.8,8.2
31,1,20,1630,X   ,166.9,3.6,8.7,0.8 99,999.0 9999,9.0 999,99.0,1.2,-0.5,87.7,-0.8,0.0,9.10,0.20,99.65,0.59,0.1,3.8,8.2
31,1,20,1730,X   ,155.8,3.3,8.0,0.7 99,999.0 9999,9.0 999,99.0,1.0,-0.4,89.7,-0.7,0.0,0.20,-6.10,99.63,0.59,0.1,3.8,8.2
31,1,20,1830,X   ,165.0,3.2,10.0,0.6 99,999.0 9999,9.0 999,99.0,0.9,-0.5,90.0,-0.6,0.0,0.00,-6.20,99.67,0.59,0.1,3.8,8.2
31,1,20,1930,X   ,155.4,3.5,8.9,0.5 99,999.0 9999,9.0 999,99.0,0.8,-0.5,90.3,-0.5,0.0,0.00,-6.50,99.67,0.59,0.1,3.8,8.2
31,1,20,2030,X   ,163.3,3.3,10.7,0.6 99,999.0 9999,9.0 999,99.0,0.9,-0.7,89.2,-0.6,0.0,0.00,-6.10,99.65,0.58,0.1,3.8,8.2
31,1,20,2130,X   ,160.8,2.6,20.8,0.4 99,999.0 9999,9.0 999,99.0,0.7,-0.6,90.2,-0.7,0.0,0.00,-5.30,99.62,0.59,0.1,3.8,8.2
31,1,20,2230,X   ,151.5,3.3,9.2,0.3 99,999.0 9999,9.0 999,99.0,0.6,-0.5,92.2,-0.6,0.0,0.00,-7.40,99.59,0.59,0.1,3.8,8.2
31,1,20,2330,X   ,173.5,3.3,7.5,-0.1,777.7,0.0   7,77.7,0.2,-0.1,96.8,-0.6,0.0,0.00,-4.00,99.56,0.61 9999,9.0 9999,9.0 9999,9.0
31,1,20,2400,X   ,169.8,3.0,10.9,-0.1 99,999.0 9999,9.0 999,99.0,0.3,-1.1,90.3,-0.7,0.5,41.30,16.20,99.72,0.56,0.1,3.8,8.2
 ,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,
