 M  ,1,5,20,1930,15.576,515.99,512.44,144.29,6.7202,0.0000,-6.21,28.10
0,924,5,5,8017,15.463,331.43,325.72,141.18,10.633,0.000,-27.324,9.50
99,0.44,8,51,0.705,99999,99999,99999,0.036,     D ,111111111,11111111,1110001
 M  ,1,5,20,1945,15.435,476.00,471.92,146.31,7.5036,0.0000,99999,99999
0,932,0,5,9198,15.330,319.91,313.13,142.48,11.794,0.000,-36.945,99999
99,0.44,0,52,0.591,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,1,5,20,2000,15.347,454.21,450.75,151.10,7.0735,0.0000,99999,99999
0,939,5,6,353,15.125,296.45,289.78,152.09,12.152,0.000,-41.629,99999
99,0.43,8,53,0.697,99999,99999,99999,99999,     D ,111111001,11111111,110000
 H  ,1,5,20,2000,15.532,489.74,485.57,146.57,7.4761,0.0000,-6.21,28.10
0,931,8,5,0.915,15.381,322.15,314.74,144.26,11.542,0.0,-35.9,9.50
9,9.4,5,   ,52.3,10.110,8.4500,7.4900,0.036,     D ,111111331,11111111,3111113
 M  ,1,5,20,2015,15.251,456.03,452.05,147.10,7.5652,0.0000,-0.79,6.42
0,946,0,6,1336,14.999,287.66,281.01,143.52,12.323,0.000,-41.640,0.00
99,0.43,2,54,0.273,99999,99999,99999,1.153,     D ,111111111,11111111,1110001
 M  ,1,5,20,2030,15.163,473.26,465.20,156.73,10.570,0.0000,99999,99999
0,960,4,6,3502,14.886,280.62,270.49,168.15,15.388,0.000,-18.258,99999
99,0.45,5,55,0.465,99999,99999,99999,99999,     D ,111111001,11111111,110000
 M  ,1,5,20,2045,15.071,467.56,464.14,164.36,6.9279,0.0000,-5.82,20.50
0,973,5,6,5482,14.860,271.42,265.65,172.53,11.815,0.000,-23.108,6.73
99,0.47,6,56,0.299,99999,99999,99999,0.086,     D ,111111111,11111111,1110001
 M  ,1,5,20,2100,14.970,469.30,466.82,163.54,5.8856,0.0000,99999,99999
0,987,1,6,7509,14.715,279.91,275.11,168.53,10.615,0.000,-21.580,99999
99,0.47,0,57,0.448,99999,99999,99999,99999,     D ,111111001,11111111,110000
 H  ,1,5,20,2100,15.114,466.54,458.72,158.02,10.481,0.0000,-3.31,13.46
0,966,8,6,0.446,14.865,279.90,267.53,163.06,12.658,0.0,-26.1,3.37
9,9.4,6,   ,55.9,10.160,8.4400,7.4900,0.619,     D ,111111331,11111111,3111113
 M  ,1,5,20,2115,14.658,514.88,510.90,163.61,7.1210,0.0000,-17.11,36.82
0,991,5,6,8182,14.415,267.16,258.40,171.09,14.670,0.000,-24.609,61.96
